time_stamp,name,ballots_cast,total_voters,voter_turnout,ballots_completed_percentage,precincts_reported,precincts_participating,precincts_reported_percent,ballots_ready,ballots_remaining,earlies_remaining,prov_remaining
2022-11-08T23:48:17.5,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-08T23:48:17.5,Pima,196990,639885,30.79,0,179,278,64.39,0,0,0,0
2022-11-08T23:48:17.5,Pinal,40144,262694,15.28,0,0,109,0,0,0,0,0
2022-11-08T23:48:17.5,Santa Cruz,7740,29189,26.52,0,0,24,0,0,0,0,0
2022-11-08T23:48:17.5,Yavapai,81753,166052,49.23,0,45,49,91.84,0,0,0,0
2022-11-08T23:48:17.5,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:04:33.13,State,1443762,4143929,37.44,0,1343,1734,74.82,200,0,7992,865
2022-11-09T00:04:33.13,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:04:33.13,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:04:33.13,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:04:33.13,Gila,16523,33949,48.67,0,30,39,76.92,0,0,0,0
2022-11-09T00:04:33.13,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:04:33.13,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:04:33.13,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:04:33.13,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:04:33.13,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:04:33.13,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:04:33.13,Pima,196990,639885,30.79,0,179,278,64.39,0,0,0,0
2022-11-09T00:04:33.13,Pinal,40144,262694,15.28,0,0,109,0,0,0,0,0
2022-11-09T00:04:33.13,Santa Cruz,7740,29189,26.52,0,0,24,0,0,0,0,0
2022-11-09T00:04:33.13,Yavapai,81753,166052,49.23,0,45,49,91.84,0,0,0,0
2022-11-09T00:04:33.13,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:07:46.027,State,1464369,4143929,37.77,0,1420,1734,76.67,200,0,7992,865
2022-11-09T00:07:46.027,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:07:46.027,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:07:46.027,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:07:46.027,Gila,16523,33949,48.67,0,30,39,76.92,0,0,0,0
2022-11-09T00:07:46.027,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:07:46.027,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:07:46.027,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:07:46.027,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:07:46.027,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:07:46.027,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:07:46.027,Pima,210095,639885,32.83,0,256,278,92.09,0,0,0,0
2022-11-09T00:07:46.027,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T00:07:46.027,Santa Cruz,7740,29189,26.52,0,0,24,0,0,0,0,0
2022-11-09T00:07:46.027,Yavapai,81753,166052,49.23,0,45,49,91.84,0,0,0,0
2022-11-09T00:07:46.027,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:19:56.82,State,1467017,4143929,38.29,0,1429,1734,78.2,200,0,7992,865
2022-11-09T00:19:56.82,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:19:56.82,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:19:56.82,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:19:56.82,Gila,19171,33949,56.47,0,39,39,100,0,0,0,0
2022-11-09T00:19:56.82,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:19:56.82,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:19:56.82,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:19:56.82,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:19:56.82,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:19:56.82,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:19:56.82,Pima,210095,639885,32.83,0,256,278,92.09,0,0,0,0
2022-11-09T00:19:56.82,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T00:19:56.82,Santa Cruz,7740,29189,26.52,0,0,24,0,0,0,0,0
2022-11-09T00:19:56.82,Yavapai,81753,166052,49.23,0,45,49,91.84,0,0,0,0
2022-11-09T00:19:56.82,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:25:15.167,State,1468699,4143929,38.67,0,1452,1734,84.59,200,0,7992,865
2022-11-09T00:25:15.167,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:25:15.167,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:25:15.167,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:25:15.167,Gila,19171,33949,56.47,0,39,39,100,0,0,0,0
2022-11-09T00:25:15.167,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:25:15.167,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:25:15.167,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:25:15.167,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:25:15.167,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:25:15.167,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:25:15.167,Pima,210095,639885,32.83,0,256,278,92.09,0,0,0,0
2022-11-09T00:25:15.167,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T00:25:15.167,Santa Cruz,9422,29189,32.28,0,23,24,95.83,0,0,0,0
2022-11-09T00:25:15.167,Yavapai,81753,166052,49.23,0,45,49,91.84,0,0,0,0
2022-11-09T00:25:15.167,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:26:20.683,State,1468699,4143929,38.67,0,1452,1734,84.59,200,0,11442,1084
2022-11-09T00:26:20.683,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:26:20.683,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:26:20.683,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:26:20.683,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T00:26:20.683,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:26:20.683,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:26:20.683,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:26:20.683,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:26:20.683,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:26:20.683,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:26:20.683,Pima,210095,639885,32.83,0,256,278,92.09,0,0,0,0
2022-11-09T00:26:20.683,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T00:26:20.683,Santa Cruz,9422,29189,32.28,0,23,24,95.83,0,0,0,0
2022-11-09T00:26:20.683,Yavapai,81753,166052,49.23,0,45,49,91.84,0,0,0,0
2022-11-09T00:26:20.683,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:46:05.85,State,1471010,4143929,38.77,0,1452,1734,84.59,200,0,11442,1084
2022-11-09T00:46:05.85,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:46:05.85,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:46:05.85,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:46:05.85,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T00:46:05.85,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:46:05.85,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:46:05.85,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:46:05.85,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:46:05.85,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:46:05.85,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:46:05.85,Pima,210095,639885,32.83,0,256,278,92.09,0,0,0,0
2022-11-09T00:46:05.85,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T00:46:05.85,Santa Cruz,9422,29189,32.28,0,23,24,95.83,0,0,0,0
2022-11-09T00:46:05.85,Yavapai,84064,166052,50.63,0,45,49,91.84,0,0,0,0
2022-11-09T00:46:05.85,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T00:57:36.47,State,1471569,4143929,38.89,0,1453,1734,84.87,200,0,11442,1084
2022-11-09T00:57:36.47,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T00:57:36.47,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T00:57:36.47,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T00:57:36.47,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T00:57:36.47,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T00:57:36.47,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T00:57:36.47,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T00:57:36.47,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T00:57:36.47,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T00:57:36.47,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T00:57:36.47,Pima,210095,639885,32.83,0,256,278,92.09,0,0,0,0
2022-11-09T00:57:36.47,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T00:57:36.47,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T00:57:36.47,Yavapai,84064,166052,50.63,0,45,49,91.84,0,0,0,0
2022-11-09T00:57:36.47,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T01:01:28.347,State,1483456,4143929,39.02,0,1458,1734,84.99,200,0,11442,1084
2022-11-09T01:01:28.347,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T01:01:28.347,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T01:01:28.347,Coconino,32708,90829,36.01,0,59,76,77.63,0,0,0,0
2022-11-09T01:01:28.347,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T01:01:28.347,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T01:01:28.347,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T01:01:28.347,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T01:01:28.347,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T01:01:28.347,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T01:01:28.347,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T01:01:28.347,Pima,221982,639885,34.69,0,261,278,93.88,0,0,0,0
2022-11-09T01:01:28.347,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T01:01:28.347,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T01:01:28.347,Yavapai,84064,166052,50.63,0,45,49,91.84,0,0,0,0
2022-11-09T01:01:28.347,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T01:03:05.16,State,1486575,4143929,39.25,0,1470,1734,86.04,200,0,11442,1084
2022-11-09T01:03:05.16,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T01:03:05.16,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T01:03:05.16,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T01:03:05.16,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T01:03:05.16,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T01:03:05.16,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T01:03:05.16,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T01:03:05.16,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T01:03:05.16,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T01:03:05.16,Navajo,21732,69040,31.48,0,13,14,92.86,0,0,0,0
2022-11-09T01:03:05.16,Pima,221982,639885,34.69,0,261,278,93.88,0,0,0,0
2022-11-09T01:03:05.16,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T01:03:05.16,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T01:03:05.16,Yavapai,84064,166052,50.63,0,45,49,91.84,0,0,0,0
2022-11-09T01:03:05.16,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T01:15:44.87,State,1498059,4143929,40.36,0,1471,1734,86.52,200,0,11442,1084
2022-11-09T01:15:44.87,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T01:15:44.87,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T01:15:44.87,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T01:15:44.87,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T01:15:44.87,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T01:15:44.87,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T01:15:44.87,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T01:15:44.87,Maricopa,881847,2435397,36.21,0,833,935,89.09,0,0,0,0
2022-11-09T01:15:44.87,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T01:15:44.87,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T01:15:44.87,Pima,221982,639885,34.69,0,261,278,93.88,0,0,0,0
2022-11-09T01:15:44.87,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T01:15:44.87,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T01:15:44.87,Yavapai,84064,166052,50.63,0,45,49,91.84,0,0,0,0
2022-11-09T01:15:44.87,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T01:26:16.36,State,1636063,4143929,40.73,0,1531,1734,86.95,200,0,11442,1084
2022-11-09T01:26:16.36,Apache,13577,51981,26.12,0,24,44,54.55,0,0,0,0
2022-11-09T01:26:16.36,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T01:26:16.36,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T01:26:16.36,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T01:26:16.36,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T01:26:16.36,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T01:26:16.36,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T01:26:16.36,Maricopa,1019851,2435397,41.88,0,893,935,95.51,0,0,0,0
2022-11-09T01:26:16.36,Mohave,61479,146919,41.85,0,18,24,75,0,0,0,0
2022-11-09T01:26:16.36,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T01:26:16.36,Pima,221982,639885,34.69,0,261,278,93.88,0,0,0,0
2022-11-09T01:26:16.36,Pinal,47646,262694,18.14,0,0,109,0,0,0,0,0
2022-11-09T01:26:16.36,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T01:26:16.36,Yavapai,84064,166052,50.63,0,45,49,91.84,0,0,0,0
2022-11-09T01:26:16.36,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T01:54:22.173,State,1664297,4143929,41.98,0,1549,1734,90.43,200,0,11442,1084
2022-11-09T01:54:22.173,Apache,16692,51981,32.11,0,36,44,81.82,0,0,0,0
2022-11-09T01:54:22.173,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T01:54:22.173,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T01:54:22.173,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T01:54:22.173,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T01:54:22.173,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T01:54:22.173,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T01:54:22.173,Maricopa,1019851,2435397,41.88,0,893,935,95.51,0,0,0,0
2022-11-09T01:54:22.173,Mohave,69005,146919,46.97,0,24,24,100,0,0,0,0
2022-11-09T01:54:22.173,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T01:54:22.173,Pima,221982,639885,34.69,0,261,278,93.88,0,0,0,0
2022-11-09T01:54:22.173,Pinal,60859,262694,23.17,0,0,109,0,0,0,0,0
2022-11-09T01:54:22.173,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T01:54:22.173,Yavapai,88444,166052,53.26,0,45,49,91.84,0,0,0,0
2022-11-09T01:54:22.173,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T01:59:33.267,State,1719261,4143929,42.13,0,1556,1734,90.48,200,0,11442,1084
2022-11-09T01:59:33.267,Apache,16692,51981,32.11,0,36,44,81.82,0,0,0,0
2022-11-09T01:59:33.267,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T01:59:33.267,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T01:59:33.267,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T01:59:33.267,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T01:59:33.267,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T01:59:33.267,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T01:59:33.267,Maricopa,1074815,2435397,44.13,0,900,935,96.26,0,0,0,0
2022-11-09T01:59:33.267,Mohave,69005,146919,46.97,0,24,24,100,0,0,0,0
2022-11-09T01:59:33.267,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T01:59:33.267,Pima,221982,639885,34.69,0,261,278,93.88,0,0,0,0
2022-11-09T01:59:33.267,Pinal,60859,262694,23.17,0,0,109,0,0,0,0,0
2022-11-09T01:59:33.267,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T01:59:33.267,Yavapai,88444,166052,53.26,0,45,49,91.84,0,0,0,0
2022-11-09T01:59:33.267,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T02:33:16.03,State,1739261,4143929,42.79,0,1567,1734,91.77,200,0,11442,1084
2022-11-09T02:33:16.03,Apache,19122,51981,36.79,0,44,44,100,0,0,0,0
2022-11-09T02:33:16.03,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T02:33:16.03,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T02:33:16.03,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T02:33:16.03,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T02:33:16.03,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T02:33:16.03,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T02:33:16.03,Maricopa,1074815,2435397,44.13,0,900,935,96.26,0,0,0,0
2022-11-09T02:33:16.03,Mohave,69005,146919,46.97,0,24,24,100,0,0,0,0
2022-11-09T02:33:16.03,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T02:33:16.03,Pima,233413,639885,36.48,0,264,278,94.96,0,0,0,0
2022-11-09T02:33:16.03,Pinal,62702,262694,23.87,0,0,109,0,0,0,0,0
2022-11-09T02:33:16.03,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T02:33:16.03,Yavapai,92740,166052,55.85,0,45,49,91.84,0,0,0,0
2022-11-09T02:33:16.03,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T02:56:18.287,State,1748531,4143929,42.98,0,1567,1734,91.77,200,0,11442,1084
2022-11-09T02:56:18.287,Apache,19122,51981,36.79,0,44,44,100,0,0,0,0
2022-11-09T02:56:18.287,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T02:56:18.287,Coconino,35827,90829,39.44,0,71,76,93.42,0,0,0,0
2022-11-09T02:56:18.287,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T02:56:18.287,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T02:56:18.287,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T02:56:18.287,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T02:56:18.287,Maricopa,1074815,2435397,44.13,0,900,935,96.26,0,0,0,0
2022-11-09T02:56:18.287,Mohave,71762,146919,48.84,0,24,24,100,0,0,0,0
2022-11-09T02:56:18.287,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T02:56:18.287,Pima,239926,639885,37.5,0,264,278,94.96,0,0,0,0
2022-11-09T02:56:18.287,Pinal,62702,262694,23.87,0,0,109,0,0,0,0,0
2022-11-09T02:56:18.287,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T02:56:18.287,Yavapai,92740,166052,55.85,0,45,49,91.84,0,0,0,0
2022-11-09T02:56:18.287,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T03:14:56.597,State,1756162,4143929,43.45,0,1572,1734,92.25,200,0,11442,1084
2022-11-09T03:14:56.597,Apache,19122,51981,36.79,0,44,44,100,0,0,0,0
2022-11-09T03:14:56.597,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T03:14:56.597,Coconino,40761,90829,44.88,0,75,76,98.68,0,0,0,0
2022-11-09T03:14:56.597,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T03:14:56.597,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T03:14:56.597,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T03:14:56.597,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T03:14:56.597,Maricopa,1074815,2435397,44.13,0,900,935,96.26,0,0,0,0
2022-11-09T03:14:56.597,Mohave,71762,146919,48.84,0,24,24,100,0,0,0,0
2022-11-09T03:14:56.597,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T03:14:56.597,Pima,239926,639885,37.5,0,264,278,94.96,0,0,0,0
2022-11-09T03:14:56.597,Pinal,62702,262694,23.87,0,0,109,0,0,0,0,0
2022-11-09T03:14:56.597,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T03:14:56.597,Yavapai,95437,166052,57.47,0,46,49,93.88,0,0,0,0
2022-11-09T03:14:56.597,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T03:48:11.793,State,1759509,4143929,43.58,0,1572,1734,92.25,200,0,11442,1084
2022-11-09T03:48:11.793,Apache,19122,51981,36.79,0,44,44,100,0,0,0,0
2022-11-09T03:48:11.793,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T03:48:11.793,Coconino,40761,90829,44.88,0,75,76,98.68,0,0,0,0
2022-11-09T03:48:11.793,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T03:48:11.793,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T03:48:11.793,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T03:48:11.793,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T03:48:11.793,Maricopa,1074815,2435397,44.13,0,900,935,96.26,0,0,0,0
2022-11-09T03:48:11.793,Mohave,71762,146919,48.84,0,24,24,100,0,0,0,0
2022-11-09T03:48:11.793,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T03:48:11.793,Pima,239926,639885,37.5,0,264,278,94.96,0,0,0,0
2022-11-09T03:48:11.793,Pinal,62702,262694,23.87,0,0,109,0,0,0,0,0
2022-11-09T03:48:11.793,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T03:48:11.793,Yavapai,98784,166052,59.49,0,46,49,93.88,0,0,0,0
2022-11-09T03:48:11.793,Yuma,37862,105133,36.01,82.6,46,46,100,200,0,7000,777
2022-11-09T04:09:37.943,State,1759509,4143929,43.58,0,1573,1734,92.34,200,0,11442,1084
2022-11-09T04:09:37.943,Apache,19122,51981,36.79,0,44,44,100,0,0,0,0
2022-11-09T04:09:37.943,Cochise,34771,77394,44.93,0,55,55,100,0,0,0,0
2022-11-09T04:09:37.943,Coconino,40761,90829,44.88,0,76,76,100,0,0,0,0
2022-11-09T04:09:37.943,Gila,19171,33949,56.47,0,39,39,100,0,0,3450,219
2022-11-09T04:09:37.943,Graham,9712,19487,49.84,0,22,22,100,0,0,0,0
2022-11-09T04:09:37.943,Greenlee,2185,4669,46.8,0,8,8,100,0,0,0,0
2022-11-09T04:09:37.943,La Paz,4739,11311,41.9,0,11,11,100,0,0,992,88
2022-11-09T04:09:37.943,Maricopa,1074815,2435397,44.13,0,900,935,96.26,0,0,0,0
2022-11-09T04:09:37.943,Mohave,71762,146919,48.84,0,24,24,100,0,0,0,0
2022-11-09T04:09:37.943,Navajo,33216,69040,48.11,0,14,14,100,0,0,0,0
2022-11-09T04:09:37.943,Pima,239926,639885,37.5,0,264,278,94.96,0,0,0,0
2022-11-09T04:09:37.943,Pinal,62702,262694,23.87,0,0,109,0,0,0,0,0
2022-11-09T04:09:37.943,Santa Cruz,9981,29189,34.19,0,24,24,100,0,0,0,0
2022-11-09T04:09:37.943,Yavapai,98784,166052,59.49,0,46,49,93.88,0,0,0,0
